timestamp,time,T_Block2_CorridorX2f,T_Block1_OfficeXSEX1f,Electricity,DistrictCooling,T_Block1_CorridorX1f,T_Block2_OfficeXNWX2f,T_Block1_OfficeXSWX1f,DNI,Wind_Direction,DistrictHeating,T_Block2_OfficeXNEX2f,T_Block2_OfficeXSEX2f,T_Block2_OfficeXSWX2f,T_Block1_OfficeXNWX1f,Wind_Speed,T_Block1_OfficeXNEX1f,T_out,reward
1994-10-01 00:00:00,23587200.0,27.32237057665807,27.9154649744364,1316474.31168,0.0,27.26251887897198,26.79594164295531,27.91546497443932,0.0,238.0,0.0,26.79594164295372,27.87848245840523,27.87848245840549,26.72219899169254,0.9,26.72219899169706,20.2,-1
1994-10-01 01:00:00,23590800.0,27.23038960089266,27.76810097185536,1316474.31168,0.0,27.18170146683894,26.6410905614569,27.76810097185825,0.0,91.0,0.0,26.64109056145652,27.71665057087082,27.71665057087075,26.59148564286848,1.1,26.59148564287368,19.2,-1
1994-10-01 02:00:00,23594400.0,27.12931664535619,27.61647131432246,1316474.31168,0.0,27.0949254901122,26.48239809209585,27.61647131432498,0.0,92.0,0.0,26.48239809209636,27.54890459597431,27.54890459597384,26.45555555700549,1.2,26.45555555701149,18.2,-1
1994-10-01 03:00:00,23598000.0,27.01546843396538,27.45867667433049,1316474.31168,0.0,26.99883272131361,26.31718229746458,27.4586766743327,0.0,68.0,0.0,26.31718229746623,27.37364940932811,27.37364940932751,26.31355246498829,1.9,26.31355246499487,17.2,-1
1994-10-01 04:00:00,23601600.0,26.92188286508595,27.33487792386671,1316474.31168,0.0,26.92537816665557,26.1866099358368,27.33487792386901,0.0,39.0,0.0,26.18660993583968,27.23182048811835,27.23182048811758,26.2065870728476,1.5,26.20658707285462,16.7,-1
1994-10-01 05:00:00,23605200.0,26.0103466315953,26.0150428826353,6582371.5584,0.0,26.01053477359629,25.98054351348567,26.01504288263535,0.0,85.0,0.0,25.98054351348624,26.00815413795331,26.00815413795326,25.98841004031156,1.3,25.98841004031219,16.3,-1
1994-10-01 06:00:00,23608800.0,26.00000000014344,25.99999995734792,1316474.31168,9597341.853152355,26.00000000020954,25.94074574769653,25.99999995734792,0.0,96.0,0.0,25.94074574770093,25.99999995605255,25.99999995605254,25.99563355964117,0.9,25.99563355964689,16.2,-1
1994-10-01 07:00:00,23612400.0,26.0000000000134,25.99999999456956,1316474.31168,6657924.124173485,26.00000000002027,25.99493017515203,25.99999999456956,191.0,95.0,0.0,25.99493017515238,25.99999999467408,25.99999999467407,25.99960825592869,1.9,25.9996082559292,17.3,-1
1994-10-01 08:00:00,23616000.0,26.00000000000179,25.99999999913651,24406272.0,27379553.32727009,26.00000000000276,25.99907355236632,25.99999999913651,380.0,112.0,0.0,25.99907355236638,25.9999999991394,25.9999999991394,25.99992936170966,2.1,25.99992936170976,19.1,-1
1994-10-01 09:00:00,23619600.0,26.00000000000025,25.99999999985122,27973349.52588489,15105506.62517273,26.00000000000039,25.99983246602298,25.99999999985122,373.0,63.0,0.0,25.99983246602299,25.99999999985422,25.99999999985422,25.99998736201117,2.5,25.99998736201119,21.0,-1
